,Brand,Model,stars,comment
568,MI,"Mi Phone Redmi 8 (Emerald Green, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  Good value for money

  
"
569,MI,"Mi Phone Redmi 8 (Emerald Green, 4GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Ordered a black color phone n got a blue one. Also phone is getting hanged after every call n could not disconnect the call.  Also after continous usage of 10-15 mins phone gives a black screen as output.

  
"
570,MI,"Mi Phone Redmi 8 (Emerald Green, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  till now mobile is working as expected like fast operating anything and mobile charging coming more than 24 hours once fully charged, the Picture quality is very nice, I will give review again after 6months, Thank you MI and Amazon.

  
"
571,MI,"Mi Phone Redmi 8 (Emerald Green, 4GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  AMAZON I use fisrt time to order anything online ,but it's worst .. The delivery was on time and the product was looked correct but when we use it ..it was defective means no network connection after inserting the SIM card then we refund it and the delivery boy refuse to take it because the IMEI number was not matching..I'm so upset Yaar it's the worst I won't order anything on Amazon , The product is exchanged on the way and the refuse to take it back..plz reply and do something Amazon

  
"
572,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",5.0 out of 5 stars,"









  
  
    
  Superb

  
"
573,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",1.0 out of 5 stars,"









  
  
    
  Guys after sell service is very bad. if go mi care they will charge 118 only to check what was the issue in device . which is very bad,  according to new surey mi redmi phones are last long only for 7-8 months after that it will not work fine.

  
"
574,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",5.0 out of 5 stars,"









  
  
    
  Awesome performance beautiful design fall in love excellent Mobile battery back up 2 Days overall my rating out of 5star budget phone keep All buy this product

  
"
575,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",4.0 out of 5 stars,"









  
  
    
  Best phone but color is not good. within 6 month of purchase. bace case leaves red color. very bad experience.

  
"
576,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",5.0 out of 5 stars,"









  
  
    
  Redmi 8 Emerald Green 64GB 4 GB RAMmobile

  
"
577,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",1.0 out of 5 stars,"









  
  
    
  Don't by this phone

  
"
578,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",5.0 out of 5 stars,"









  
  
    
  Good value for money

  
"
579,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",1.0 out of 5 stars,"









  
  
    
  Ordered a black color phone n got a blue one. Also phone is getting hanged after every call n could not disconnect the call.  Also after continous usage of 10-15 mins phone gives a black screen as output.

  
"
580,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",5.0 out of 5 stars,"









  
  
    
  till now mobile is working as expected like fast operating anything and mobile charging coming more than 24 hours once fully charged, the Picture quality is very nice, I will give review again after 6months, Thank you MI and Amazon.

  
"
581,MI,"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",1.0 out of 5 stars,"









  
  
    
  AMAZON I use fisrt time to order anything online ,but it's worst .. The delivery was on time and the product was looked correct but when we use it ..it was defective means no network connection after inserting the SIM card then we refund it and the delivery boy refuse to take it because the IMEI number was not matching..I'm so upset Yaar it's the worst I won't order anything on Amazon , The product is exchanged on the way and the refuse to take it back..plz reply and do something Amazon

  
"
582,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  Superb

  
"
583,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Guys after sell service is very bad. if go mi care they will charge 118 only to check what was the issue in device . which is very bad,  according to new surey mi redmi phones are last long only for 7-8 months after that it will not work fine.

  
"
584,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  Awesome performance beautiful design fall in love excellent Mobile battery back up 2 Days overall my rating out of 5star budget phone keep All buy this product

  
"
585,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",4.0 out of 5 stars,"









  
  
    
  Best phone but color is not good. within 6 month of purchase. bace case leaves red color. very bad experience.

  
"
586,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  Redmi 8 Emerald Green 64GB 4 GB RAMmobile

  
"
587,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Don't by this phone

  
"
588,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  Good value for money

  
"
589,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Ordered a black color phone n got a blue one. Also phone is getting hanged after every call n could not disconnect the call.  Also after continous usage of 10-15 mins phone gives a black screen as output.

  
"
590,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  till now mobile is working as expected like fast operating anything and mobile charging coming more than 24 hours once fully charged, the Picture quality is very nice, I will give review again after 6months, Thank you MI and Amazon.

  
"
591,MI,"Mi Redmi 8 Smartphone (Onyx Black, 4GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  AMAZON I use fisrt time to order anything online ,but it's worst .. The delivery was on time and the product was looked correct but when we use it ..it was defective means no network connection after inserting the SIM card then we refund it and the delivery boy refuse to take it because the IMEI number was not matching..I'm so upset Yaar it's the worst I won't order anything on Amazon , The product is exchanged on the way and the refuse to take it back..plz reply and do something Amazon

  
"
592,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Amazing...

  
"
593,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Very good phone Worth the price ..

  
"
594,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,3.0 out of 5 stars,"









  
  
    
  Not upto the mark

  
"
595,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Good phone for the price. Processor is good as well

  
"
596,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Perfect💯✨

  
"
597,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Goood

  
"
598,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Lovely

  
"
599,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Awesome product

  
"
600,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Very good product

  
"
601,MI,Mi Xiaomi MI Redmi Note 7S 4GB/64 GB Moonlight White Smartphone,5.0 out of 5 stars,"









  
  
    
  Very nice

  
"
602,MI,"Xiaomi Redmi 6 Pro (Rose Gold, 3GB RAM, 32GB Storage)",1.0 out of 5 stars,"









  
  
    
  Don't buy this MI 6 Pro ,Speaker volume is very bad & LowCamera pics are not good at all special back cam having dual cam stabilization problem front cam like VGA picsHeating issueBattrey drained very Fast

  
"
603,MI,"Xiaomi Redmi 6 Pro (Rose Gold, 3GB RAM, 32GB Storage)",1.0 out of 5 stars,"









  
  
    
  Cheap Chinese product.Negatives:1. Mobile network signal reception is very weak and says service unavailable.2. Slow charging3. Overheating4. Internet speed too slow5. Display width is too small( Feels like 5"" display)6. Cameras don't have clarity7. 4g signal is weak8. Mentioned made in India but says frequently used apps as alipay, qq, etc., which are Chinese apps9. Tried to get replacement using smartchk app but it responds like a Chinese electronic voting machine(Votes for Redmi:Says mobile works well)10. So no replacements if mobile has quality issues!!!!Worth only half the price .ie. ₹4500/- only, since we have to get adjusted to low quality...

  
"
